"Person.ID.1","Role.1","Year.of.Birth.1","Country.of.Birth.1","Home.Language.1","Dept.No..1","Faculty.No..1","With.PHD.1","No..of.Years.in.Uni.at.Time.of.Grant.1","Number.of.Successful.Grant.1","Number.of.Unsuccessful.Grant.1","A..1","A.1","B.1","C.1","index","age","y"
"Other","DELEGATED_RESEARCHER",1955,"Australia","OtherNA","Other","25","No",">=0 to 5",0,0,11,21,4,3,69666,52,"0"
"65957","CHIEF_INVESTIGATOR",1950,"New Zealand","OtherNA","Other","25","No",">10 to 15",0,1,2,12,15,3,69666,57,"0"
"11327","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","25","No","Less than 0",0,0,0,6,13,8,69666,47,"1"
"Other","CHIEF_INVESTIGATOR",1970,"Great Britain","OtherNA","Other","25","No",">=0 to 5",2,3,1,7,5,0,69666,37,"1"
"74527","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","Other","25","No",">5 to 10",0,1,15,42,20,14,69665,57,"0"
"82567","DELEGATED_RESEARCHER",1955,"Australia","English","Other","25","No","more than 15",2,2,13,13,5,10,69665,52,"0"
"69222","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","Other","25","OtherNA","OtherNA",4,6,8,17,8,3,69665,42,"0"
"500447","CHIEF_INVESTIGATOR",1955,"Western Europe","OtherNA","Other","13","OtherNA","OtherNA",0,2,1,0,4,1,69665,52,"0"
"78992","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","Other","25","No","more than 15",3,1,6,15,5,6,69666,62,"0"
"1757","CHIEF_INVESTIGATOR",1950,"Asia Pacific","OtherNA","Other","25","OtherNA","Less than 0",0,6,1,2,10,8,69665,57,"0"
"431937","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","Other","31","No",">=0 to 5",1,0,3,6,15,1,69666,52,"0"
"647","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","Other","25","No",">10 to 15",0,1,1,6,1,0,69666,42,"0"
"Other","DELEGATED_RESEARCHER",1955,"Australia","OtherNA","Other","25","No",">=0 to 5",0,0,11,21,4,3,69665,52,"0"
"115867","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","Other","25","No",">=0 to 5",1,0,4,6,5,13,69666,37,"0"
"64347","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","Other","25","OtherNA","more than 15",1,2,5,18,25,18,69665,62,"1"
"64347","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","Other","25","OtherNA","more than 15",1,2,5,18,25,18,69666,62,"1"
"13682","CHIEF_INVESTIGATOR",1965,"Western Europe","English","Other","34","No",">5 to 10",1,2,1,15,1,0,69665,42,"1"
"126917","CHIEF_INVESTIGATOR",1975,"Australia","English","Other","31","No",">=0 to 5",0,0,14,4,2,2,69666,32,"1"
"23512","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","Other","1","No",">5 to 10",0,3,0,0,0,0,69666,62,"0"
"64807","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","31","No","more than 15",3,1,16,7,18,4,69665,47,"1"
"64807","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","31","No","more than 15",3,1,19,8,19,8,69666,47,"1"
"13682","CHIEF_INVESTIGATOR",1965,"Western Europe","English","Other","34","No",">5 to 10",1,2,1,19,3,2,69665,42,"1"
"73757","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","Other","25","No",">5 to 10",2,1,4,5,13,5,69666,42,"1"
"79192","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","Other","25","No","more than 15",5,7,51,81,32,6,69666,57,"1"
"126917","CHIEF_INVESTIGATOR",1975,"Australia","English","Other","31","No",">=0 to 5",0,0,15,4,2,2,69665,32,"1"
"11327","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","25","No","Less than 0",0,1,2,14,16,16,69666,47,"1"
"Other","CHIEF_INVESTIGATOR",1955,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,0,0,0,0,69666,52,"0"
"20782","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","Other","1","OtherNA","OtherNA",0,0,1,1,0,0,69665,42,"1"
"Other","DELEGATED_RESEARCHER",1950,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,0,0,0,0,69665,57,"1"
"6747","CHIEF_INVESTIGATOR",1955,"Australia","English","Other","31","No",">5 to 10",0,5,0,1,1,2,69665,52,"0"
"14832","DELEGATED_RESEARCHER",1975,"Australia","OtherNA","Other","1","OtherNA","Less than 0",0,0,0,0,0,0,69666,32,"0"
"495212","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","Other","19","OtherNA","Less than 0",4,2,23,2,4,0,69665,42,"1"
"65652","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","Other","25","OtherNA",">10 to 15",1,0,22,7,0,1,69666,52,"1"
"78762","PRINCIPAL_SUPERVISOR",1960,"Australia","OtherNA","Other","25","No",">5 to 10",0,2,17,4,10,1,69665,47,"0"
"74047","CHIEF_INVESTIGATOR",1960,"Great Britain","OtherNA","Other","25","No",">10 to 15",1,1,2,2,2,2,69666,47,"0"
"40862","CHIEF_INVESTIGATOR",1965,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,1,0,1,4,69666,42,"0"
"36252","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","25","No",">5 to 10",1,16,4,27,13,26,69665,47,"0"
"878457","CHIEF_INVESTIGATOR",1960,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,0,0,0,0,69665,47,"0"
"64277","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","Other","25","No","more than 15",0,0,23,15,8,6,69666,57,"0"
"75932","CHIEF_INVESTIGATOR",1965,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,2,2,2,0,69665,42,"0"
"415187","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","Other","25","OtherNA",">=0 to 5",0,1,0,0,0,0,69666,42,"0"
"105337","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","Other","25","OtherNA",">=0 to 5",1,2,9,7,6,2,69666,57,"0"
"79142","CHIEF_INVESTIGATOR",1940,"Australia","OtherNA","Other","25","No","more than 15",1,3,12,14,8,0,69666,67,"0"
"692407","CHIEF_INVESTIGATOR",1960,"OtherNA","OtherNA","Other","25","OtherNA",">=0 to 5",0,0,0,0,0,0,69666,47,"0"
"66482","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","7","No",">5 to 10",1,0,1,9,8,1,69666,47,"0"
"82482","CHIEF_INVESTIGATOR",1955,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,1,3,1,2,69665,52,"1"
"663347","CHIEF_INVESTIGATOR",1955,"North America","OtherNA","Other","19","No",">=0 to 5",0,2,0,3,2,2,69666,52,"0"
"79192","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","Other","25","No","more than 15",5,8,51,81,32,6,69666,57,"0"
"80057","CHIEF_INVESTIGATOR",1950,"Australia","English","Other","31","No","more than 15",0,2,0,0,2,2,69665,57,"1"
"70947","PRINCIPAL_SUPERVISOR",1960,"Asia Pacific","OtherNA","Other","25","No",">10 to 15",2,2,3,7,5,4,69665,47,"1"
"70947","PRINCIPAL_SUPERVISOR",1960,"Asia Pacific","OtherNA","Other","25","No",">10 to 15",2,2,3,7,5,4,69665,47,"0"
"49532","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","Other","25","OtherNA",">=0 to 5",1,0,0,1,0,1,69666,37,"0"
"690307","CHIEF_INVESTIGATOR",1980,"Great Britain","OtherNA","Other","19","No",">=0 to 5",1,2,0,4,1,0,69666,27,"1"
"487812","CHIEF_INVESTIGATOR",1965,"Western Europe","Other","Other","19","No",">=0 to 5",0,2,0,2,3,0,69665,42,"0"
"421337","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","Other","25","No","OtherNA",0,2,0,0,4,1,69665,52,"0"
"24017","PRINCIPAL_SUPERVISOR",1970,"Australia","OtherNA","Other","25","No",">5 to 10",2,1,7,3,8,0,69665,37,"1"
"75407","DELEGATED_RESEARCHER",1945,"Asia Pacific","OtherNA","Other","19","OtherNA","Less than 0",1,0,7,4,1,0,69666,62,"1"
"68467","CHIEF_INVESTIGATOR",1950,"Great Britain","OtherNA","Other","25","OtherNA",">5 to 10",3,1,34,11,7,2,69666,57,"1"
"14267","CHIEF_INVESTIGATOR",1960,"Asia Pacific","OtherNA","Other","19","No",">5 to 10",2,4,3,2,8,7,69665,47,"1"
"72267","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","19","No","more than 15",7,0,19,18,18,6,69665,47,"1"
"82567","DELEGATED_RESEARCHER",1955,"Australia","English","Other","25","No","more than 15",2,3,14,16,8,11,69665,52,"0"
"89127","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","Other","25","No",">=0 to 5",0,0,0,3,9,8,69665,37,"0"
"74527","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","Other","25","No",">10 to 15",0,1,18,58,33,22,69665,57,"0"
"30527","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","25","No",">5 to 10",4,1,3,16,50,23,69665,47,"1"
"Other","CHIEF_INVESTIGATOR",1950,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,0,0,0,0,69666,57,"0"
"76297","PRINCIPAL_SUPERVISOR",1960,"Australia","OtherNA","Other","25","No",">10 to 15",2,2,23,33,11,3,69666,47,"0"
"734322","CHIEF_INVESTIGATOR",1965,"OtherNA","OtherNA","Other","25","OtherNA",">=0 to 5",2,9,0,0,0,0,69665,42,"0"
"69887","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","Other","25","OtherNA","Less than 0",0,0,2,3,4,3,69665,62,"1"
"4102","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","Other","25","No","more than 15",0,4,8,14,9,3,69665,52,"0"
"36252","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","25","No",">5 to 10",2,20,4,27,13,26,69666,47,"0"
"Other","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","Other","25","No","more than 15",0,0,1,18,10,6,69665,57,"1"
"66077","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","34","No","more than 15",0,0,3,37,12,2,69666,47,"0"
"14267","CHIEF_INVESTIGATOR",1960,"Asia Pacific","OtherNA","Other","19","No",">10 to 15",3,5,3,5,10,11,69666,47,"1"
"72267","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","19","No","more than 15",7,0,21,18,20,6,69666,47,"1"
"Other","DELEGATED_RESEARCHER",1970,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,0,0,4,4,69666,37,"1"
"64162","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","13","No","more than 15",2,0,0,7,6,1,69665,47,"1"
"876222","CHIEF_INVESTIGATOR",1955,"Asia Pacific","OtherNA","Other","4","No",">=0 to 5",0,0,1,15,3,0,69665,52,"0"
"35357","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","Other","25","OtherNA","OtherNA",0,1,6,1,3,3,69666,42,"1"
"329022","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","Other","46","No",">=0 to 5",0,1,2,0,2,1,69666,57,"1"
"36252","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","25","No",">5 to 10",3,20,4,38,15,42,69666,47,"0"
"74527","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","Other","25","No",">10 to 15",0,1,24,86,42,32,69666,57,"1"
"30457","CHIEF_INVESTIGATOR",1955,"Asia Pacific","OtherNA","Other","25","OtherNA",">=0 to 5",0,0,1,3,2,1,69665,52,"0"
"65807","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","Other","25","OtherNA","more than 15",0,0,1,6,3,0,69666,57,"0"
"Other","CHIEF_INVESTIGATOR",1960,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,0,0,0,0,69666,47,"1"
"19952","CHIEF_INVESTIGATOR",1955,"Great Britain","English","Other","1","No",">5 to 10",0,3,1,9,3,2,69666,52,"0"
"329022","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","Other","46","No",">=0 to 5",0,1,2,0,2,1,69666,57,"1"
"68692","CHIEF_INVESTIGATOR",1950,"Great Britain","OtherNA","Other","25","No","more than 15",1,3,4,6,12,3,69665,57,"0"
"Other","CHIEF_INVESTIGATOR",1960,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,0,0,0,2,69666,47,"0"
"9217","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","Other","25","No","more than 15",0,0,4,6,19,19,69666,62,"0"
"79652","CHIEF_INVESTIGATOR",1950,"Asia Pacific","OtherNA","Other","25","No","more than 15",0,4,2,3,9,7,69665,57,"0"
"7862","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","Other","25","No",">5 to 10",1,3,4,8,10,8,69666,42,"0"
"159607","CHIEF_INVESTIGATOR",1955,"The Americas","Other","Other","25","No",">=0 to 5",3,10,0,6,8,12,69665,52,"0"
"41912","CHIEF_INVESTIGATOR",1960,"Eastern Europe","OtherNA","Other","31","No",">5 to 10",2,3,4,14,3,1,69666,47,"1"
"Other","CHIEF_INVESTIGATOR",1980,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,0,0,0,0,69666,27,"1"
"78992","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","Other","25","No","more than 15",3,6,9,22,7,9,69665,62,"0"
"14777","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","Other","25","No",">5 to 10",3,2,33,8,2,1,69666,37,"1"
"9732","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","31","No",">10 to 15",3,0,42,10,8,2,69666,47,"1"
"Other","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","25","No",">=0 to 5",5,1,6,16,6,6,69665,47,"0"
"77877","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","Other","7","No",">5 to 10",0,3,0,0,7,1,69666,37,"0"
"82442","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","Other","7","No","more than 15",0,1,0,3,3,2,69665,52,"0"
"79192","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","Other","25","No","more than 15",7,14,60,95,38,10,69666,57,"0"
"1737","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","Other","25","No",">5 to 10",4,4,10,26,15,14,69666,42,"0"
"89627","CHIEF_INVESTIGATOR",1975,"Australia","OtherNA","Other","25","No",">=0 to 5",1,4,2,3,2,0,69665,32,"0"
"36252","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","25","No",">5 to 10",3,21,4,38,15,42,69666,47,"0"
"64657","CHIEF_INVESTIGATOR",1940,"Great Britain","OtherNA","Other","1","OtherNA",">=0 to 5",0,2,2,4,5,3,69666,67,"0"
"67847","CHIEF_INVESTIGATOR",1955,"Great Britain","OtherNA","Other","25","No","more than 15",1,1,1,42,25,13,69665,52,"0"
"89127","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","Other","25","No",">5 to 10",0,1,0,8,10,10,69666,37,"0"
"85862","CHIEF_INVESTIGATOR",1950,"Western Europe","OtherNA","Other","25","OtherNA",">5 to 10",9,18,0,5,21,7,69665,57,"0"
"26352","CHIEF_INVESTIGATOR",1975,"Eastern Europe","OtherNA","Other","25","No",">5 to 10",0,1,0,4,0,0,69666,32,"0"
"23342","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","25","No",">5 to 10",3,2,6,2,17,12,69665,47,"0"
"85862","CHIEF_INVESTIGATOR",1950,"Western Europe","OtherNA","Other","25","OtherNA",">5 to 10",9,18,0,5,21,7,69666,57,"0"
"73757","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","Other","25","No",">10 to 15",3,5,6,6,18,8,69666,42,"1"
"Other","CHIEF_INVESTIGATOR",1970,"New Zealand","OtherNA","Other","25","No",">5 to 10",0,0,0,1,0,2,69665,37,"0"
"78977","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","Other","25","OtherNA","Less than 0",1,2,9,23,42,13,69666,62,"0"
"107242","DELEGATED_RESEARCHER",1970,"Great Britain","OtherNA","Other","1","OtherNA","Less than 0",2,2,1,5,0,0,69666,37,"0"
"Other","CHIEF_INVESTIGATOR",1980,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,0,0,0,0,69666,27,"1"
"76432","CHIEF_INVESTIGATOR",1960,"Australia","English","2653","25","OtherNA",">=0 to 5",0,0,0,0,0,0,87082,47,"1"
"79192","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","2523","25","No","more than 15",1,2,0,0,0,0,87081,57,"0"
"5807","DELEGATED_RESEARCHER",1950,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,0,0,0,0,87082,57,"1"
"80232","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","3198","31","No","more than 15",0,0,0,0,0,0,87082,47,"1"
"71867","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","2578","25","No",">10 to 15",3,1,0,1,0,0,87081,62,"1"
"82547","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","2713","25","OtherNA","more than 15",1,0,0,0,0,0,87081,52,"1"
"82547","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","2713","25","OtherNA","more than 15",1,0,0,0,0,0,87082,52,"1"
"5807","DELEGATED_RESEARCHER",1950,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,0,0,0,0,87082,57,"1"
"30527","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","2523","25","No",">=0 to 5",2,1,0,0,0,0,87081,47,"1"
"71867","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","2578","25","No","more than 15",3,1,0,1,0,0,87081,62,"1"
"74827","CHIEF_INVESTIGATOR",1955,"Australia","English","Other","25","No",">10 to 15",0,0,0,0,0,0,87081,52,"0"
"92047","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","2298","46","No",">=0 to 5",1,0,0,0,0,0,87082,57,"1"
"5042","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","2763","25","No",">10 to 15",0,0,0,3,2,5,87081,47,"0"
"55437","CHIEF_INVESTIGATOR",1940,"Great Britain","OtherNA","Other","25","No","Less than 0",1,8,0,0,0,0,87082,67,"1"
"6292","CHIEF_INVESTIGATOR",1965,"Western Europe","OtherNA","2578","25","No",">=0 to 5",1,0,1,1,2,0,87081,42,"0"
"55437","CHIEF_INVESTIGATOR",1940,"Great Britain","OtherNA","Other","25","No","Less than 0",1,8,0,0,0,0,87082,67,"1"
"80377","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","3258","31","No","more than 15",4,1,0,0,0,0,87082,62,"1"
"Other","CHIEF_INVESTIGATOR",1935,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,0,0,0,0,87081,72,"1"
"Other","CHIEF_INVESTIGATOR",1945,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,0,0,0,0,87081,62,"0"
"105837","CHIEF_INVESTIGATOR",1960,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,0,0,0,0,87082,47,"0"
"79652","CHIEF_INVESTIGATOR",1950,"Asia Pacific","OtherNA","2498","25","No","more than 15",0,1,0,0,0,0,87081,57,"0"
"66352","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","2523","25","OtherNA",">5 to 10",0,1,0,0,0,0,87082,57,"0"
"55437","CHIEF_INVESTIGATOR",1940,"Great Britain","OtherNA","Other","25","No","Less than 0",2,8,0,0,0,0,87082,67,"1"
"75932","CHIEF_INVESTIGATOR",1965,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,0,0,0,0,87082,42,"0"
"431937","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","3098","31","No",">=0 to 5",1,0,0,0,0,0,87082,52,"0"
"94187","CHIEF_INVESTIGATOR",1975,"Australia","OtherNA","2053","19","OtherNA","Less than 0",0,1,0,0,0,0,87081,32,"1"
"111122","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","3048","31","No",">=0 to 5",2,1,0,0,0,0,87082,37,"1"
"9732","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","3048","31","No",">10 to 15",3,0,0,0,0,0,87081,47,"1"
"71127","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","2603","25","OtherNA","Less than 0",0,0,0,0,0,0,87081,37,"1"
"9732","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","3048","31","No",">10 to 15",3,0,0,0,0,0,87082,47,"1"
"94187","CHIEF_INVESTIGATOR",1975,"Australia","OtherNA","2053","19","OtherNA","Less than 0",0,1,0,0,0,0,87081,32,"1"
"111122","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","3048","31","No",">=0 to 5",2,1,0,0,0,0,87081,37,"1"
"421337","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","2523","25","No","OtherNA",0,0,0,0,0,0,87082,52,"0"
"Other","CHIEF_INVESTIGATOR",1965,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,0,0,0,0,87081,42,"1"
"5222","CHIEF_INVESTIGATOR",1940,"Australia","OtherNA","Other","31","OtherNA","Less than 0",0,5,3,4,7,0,87081,67,"0"
"34447","CHIEF_INVESTIGATOR",1970,"Australia","English","1098","1","No",">=0 to 5",1,2,0,0,0,0,87082,37,"0"
"Other","CHIEF_INVESTIGATOR",1960,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,0,0,0,0,87082,47,"0"
"73757","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2923","25","No",">5 to 10",2,1,0,0,0,0,87081,42,"0"
"36252","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","2973","25","No",">5 to 10",1,16,0,0,0,0,87082,47,"0"
"5442","CHIEF_INVESTIGATOR",1975,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,0,0,0,0,87081,32,"0"
"987","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","Other","7","No",">10 to 15",1,0,0,0,0,0,87082,62,"0"
"123547","CHIEF_INVESTIGATOR",1980,"Australia","OtherNA","2533","25","No",">=0 to 5",0,0,0,0,0,0,87081,27,"1"
"105837","CHIEF_INVESTIGATOR",1960,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,0,0,0,0,87082,47,"0"
"57272","CHIEF_INVESTIGATOR",1975,"North America","OtherNA","2053","19","No",">=0 to 5",4,2,0,0,0,0,87082,32,"1"
"80137","DELEGATED_RESEARCHER",1950,"Australia","OtherNA","Other","19","No","more than 15",1,0,0,0,0,0,87081,57,"0"
"72467","CHIEF_INVESTIGATOR",1945,"Australia","OtherNA","3048","31","No","more than 15",1,1,0,0,0,0,87081,62,"1"
"659757","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","25","No",">=0 to 5",0,5,0,0,0,0,87082,47,"1"
"27707","CHIEF_INVESTIGATOR",1970,"Asia Pacific","OtherNA","2153","19","No",">5 to 10",1,0,0,0,0,0,87081,37,"1"
"Other","CHIEF_INVESTIGATOR",1960,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,0,0,0,0,87081,47,"0"
"63537","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","2558","25","OtherNA",">10 to 15",0,0,0,0,0,0,87082,47,"0"
"1757","CHIEF_INVESTIGATOR",1950,"Asia Pacific","OtherNA","2923","25","OtherNA","Less than 0",1,8,0,0,0,0,87081,57,"1"
"112562","CHIEF_INVESTIGATOR",1970,"Australia","OtherNA","Other","19","No",">=0 to 5",1,1,0,0,0,0,87082,37,"1"
"492157","PRINCIPAL_SUPERVISOR",1970,"Asia Pacific","OtherNA","4323","25","OtherNA",">=0 to 5",0,0,0,0,0,0,87082,37,"1"
"82072","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","2298","46","OtherNA","Less than 0",5,1,0,0,0,0,87082,57,"1"
"29562","CHIEF_INVESTIGATOR",1970,"Australia","English","2563","25","No",">=0 to 5",0,1,0,0,0,0,87081,37,"0"
"Other","CHIEF_INVESTIGATOR",1965,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,0,0,0,0,87082,42,"0"
"82072","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","2298","46","OtherNA","Less than 0",6,1,0,0,0,0,87082,57,"1"
"4102","CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","2948","25","No","more than 15",0,5,0,0,0,0,87081,52,"0"
"74527","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","2533","25","No",">10 to 15",3,2,0,0,0,0,87082,57,"0"
"73757","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","2923","25","No",">10 to 15",2,4,0,0,0,0,87081,42,"0"
"Other","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","3048","31","No",">=0 to 5",0,0,5,5,3,1,87082,42,"1"
"688972","CHIEF_INVESTIGATOR",1980,"Australia","OtherNA","2053","19","No",">=0 to 5",0,1,0,0,0,0,87082,27,"1"
"24392","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","25","No",">=0 to 5",2,0,0,0,0,0,87082,47,"1"
"81352","CHIEF_INVESTIGATOR",1965,"Australia","OtherNA","Other","7","No","Less than 0",1,0,0,0,0,0,87082,42,"0"
"63462","CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","Other","7","No",">5 to 10",1,2,0,0,0,0,87081,47,"0"
"65957","CHIEF_INVESTIGATOR",1950,"New Zealand","OtherNA","2558","25","No","more than 15",0,1,0,0,0,0,87082,57,"0"
"70947","PRINCIPAL_SUPERVISOR",1960,"Asia Pacific","OtherNA","2653","25","No",">10 to 15",2,3,0,0,0,0,87081,47,"0"
"74527","CHIEF_INVESTIGATOR",1950,"Australia","OtherNA","2533","25","No",">10 to 15",3,4,0,0,0,0,87081,57,"0"
"115407","PRINCIPAL_SUPERVISOR",1970,"Asia Pacific","OtherNA","Other","25","No",">=0 to 5",2,1,0,0,0,0,87082,37,"0"
"Other","CHIEF_INVESTIGATOR",1970,"OtherNA","OtherNA","Other","Other","OtherNA","OtherNA",0,0,0,0,0,0,87082,37,"1"
"497302","EXT_CHIEF_INVESTIGATOR",1965,"OtherNA","OtherNA","Other","34","No",">=0 to 5",0,0,0,0,0,0,104497,42,"0"
"72267","OtherNA",1960,"Australia","OtherNA","1998","19","No",">10 to 15",3,0,5,10,11,5,104498,47,"1"
"10662","EXT_CHIEF_INVESTIGATOR",1955,"Australia","English","1258","34","No",">5 to 10",0,0,1,2,4,0,104498,52,"0"
"53202","EXT_CHIEF_INVESTIGATOR",1975,"OtherNA","OtherNA","3048","31","No",">=0 to 5",0,1,8,2,1,1,104497,32,"1"
"76007","EXT_CHIEF_INVESTIGATOR",1955,"Australia","OtherNA","2553","25","No",">5 to 10",0,0,9,5,4,0,104498,52,"1"
"72267","EXT_CHIEF_INVESTIGATOR",1960,"Australia","OtherNA","1998","19","No",">10 to 15",3,0,13,13,13,6,104497,47,"1"
"81957","CHIEF_INVESTIGATOR",1945,"OtherNA","OtherNA","2298","46","No",">=0 to 5",0,0,0,0,0,1,104498,62,"1"
"81957","EXT_CHIEF_INVESTIGATOR",1945,"OtherNA","OtherNA","2298","46","No",">=0 to 5",0,0,0,0,0,1,104497,62,"1"
"97182","CHIEF_INVESTIGATOR",1955,"OtherNA","OtherNA","Other","25","No",">=0 to 5",0,2,7,0,3,15,104497,52,"0"
