Grant.Status,A..papers,A.papers,B.papers,C.papers,Dif.countries,Perc_non_australian,Number.people,PHD,Max.years.univ,Grants.succ,Grants.unsucc,Departments,Perc.Lang.Eng,Perc.Lang.Other,Dif.Role,Perc.CHIEF.INVESTIGATOR,Average.Age,Weekday,Month,Day.of.Month,Day.of.Year,Season,Sponsor.Code,Grant.Category.Code,Contract.Value.Band,RFCD.0,RFCD.1,RFCD.2,RFCD.3,RFCD.4,RFCD.5,RFCD.6,RFCD.7,RFCD.8,RFCD.9,RFCD.10,RFCD.11,RFCD.12,RFCD.13,RFCD.14,RFCD.15,RFCD.16,RFCD.17,RFCD.18,RFCD.19,RFCD.20,RFCD.21,RFCD.22,RFCD.23,RFCD.24,SEO.0,SEO.1,SEO.2,SEO.3,SEO.4,SEO.5,SEO.6,SEO.7,SEO.8,SEO.9,SEO.10,SEO.11,SEO.12,SEO.13,SEO.14,SEO.15,SEO.16,SEO.17,SEO.18,SEO.19
0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,5.0,0.0,1.0,1,0.0,0.0,2,0.25,57.0,3,7,10,192,3,266.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
0,2.0,8.0,7.0,1.0,1,1.0,1,0.0,5.0,3.0,9.0,1,0.0,0.0,2,0.5,57.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,8.0,3.0,1.0,1.0,1,1.0,1,1.0,10.0,1.0,7.0,1,1.0,0.0,2,0.5,52.0,3,7,10,192,3,4.0,1.0,1000000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
0,11.0,7.0,7.0,0.0,1,1.0,1,0.0,5.0,2.0,3.0,1,0.0,0.0,2,0.5,47.0,3,7,10,192,3,40.0,5.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1.0,28.0,48.0,27.0,1,1.0,3,0.0,10.0,0.0,1.0,1,0.0,0.0,1,1.0,68.66666666666667,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0.0,6.0,39.0,8.0,2,0.0,3,1.0,15.0,11.0,21.0,1,0.0,0.0,2,0.6666666666666666,57.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
0,3.0,12.0,11.0,1.0,1,1.0,1,1.0,15.0,1.0,8.0,1,0.0,0.0,1,1.0,62.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
1,3.0,9.0,8.0,0.0,1,0.0,1,1.0,5.0,3.0,12.0,1,0.0,0.0,1,1.0,47.0,3,7,10,192,3,40.0,5.0,200000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,11.0,3.0,1.0,12.0,1,1.0,1,1.0,15.0,2.0,2.0,1,0.0,0.0,1,1.0,57.0,3,7,10,192,3,21.0,4.0,50000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,11.0,29.0,46.0,24.0,1,1.0,1,1.0,20.0,9.0,5.0,1,0.0,0.0,1,1.0,72.0,3,7,10,192,3,4.0,1.0,1000000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4.0,10.0,9.0,1.0,2,0.5,2,2.0,5.0,4.0,7.0,1,0.0,0.0,1,1.0,47.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,3.0,1.0,0.0,0.0,1,0.0,1,1.0,5.0,3.0,0.0,1,0.0,0.0,1,1.0,42.0,3,7,10,192,3,4.0,1.0,500000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,2.0,4.0,0.0,0.0,0,0.0,1,0.0,5.0,1.0,1.0,1,0.0,0.0,2,0.5,62.0,3,7,10,192,3,4.0,1.0,1000000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2.0,4.0,4.0,2.0,1,1.0,2,2.0,15.0,3.0,4.0,1,0.0,0.0,1,1.0,49.5,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,3.0,24.0,4.0,9.0,1,1.0,2,0.0,25.0,0.0,2.0,2,0.0,0.0,2,0.3333333333333333,64.5,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
0,16.0,17.0,23.0,4.0,2,0.5,2,1.0,15.0,6.0,16.0,1,0.0,1.0,1,1.0,52.0,3,7,10,192,3,40.0,5.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,3.0,7.0,4.0,3.0,1,1.0,3,2.0,45.0,6.0,8.0,3,0.0,0.0,3,0.5,52.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,10.0,23.0,4.0,4.0,1,1.0,1,1.0,10.0,5.0,3.0,1,0.0,0.0,2,0.5,67.0,3,7,10,192,3,4.0,1.0,1000000,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
0,0.0,0.0,0.0,0.0,1,1.0,1,0.0,5.0,0.0,2.0,1,0.0,0.0,1,1.0,57.0,3,7,10,192,3,32.0,6.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,74.0,144.0,57.0,15.0,1,1.0,3,3.0,35.0,12.0,33.0,3,0.0,0.0,2,0.75,58.66666666666666,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,1,1.0,2,0.0,0.0,6.0,3.0,1,0.0,0.0,1,1.0,64.5,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
0,15.0,28.0,46.0,14.0,1,1.0,3,1.0,5.0,2.0,3.0,1,0.0,0.0,2,0.75,60.33333333333334,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,4.0,6.0,9.0,3.0,1,1.0,2,1.0,5.0,9.0,14.0,1,0.0,0.0,2,0.6666666666666666,44.5,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,22.0,33.0,12.0,8.0,3,0.3333333333333333,4,3.0,20.0,8.0,8.0,2,1.0,0.0,2,0.8,49.5,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4.0,29.0,36.0,25.0,2,0.75,4,3.0,50.0,0.0,10.0,2,0.0,0.0,2,0.6666666666666666,54.5,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.0,2.0,3.0,1.0,1,1.0,2,2.0,10.0,8.0,8.0,1,0.0,0.0,1,1.0,54.5,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10.0,23.0,4.0,4.0,1,1.0,1,1.0,10.0,5.0,3.0,1,0.0,0.0,1,1.0,67.0,3,7,10,192,3,4.0,1.0,1000000,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
1,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,55.27897480510376,3,7,10,192,3,266.0,1.0,100000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,11.0,3.0,1.0,0.0,1,1.0,1,1.0,5.0,2.0,6.0,1,0.0,0.0,2,0.5,57.0,3,7,10,192,3,4.0,1.0,500000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,1.0,0.0,0.0,0.0,2,0.5,2,2.0,25.0,6.0,13.0,1,0.0,0.0,2,0.5,57.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,0.0,0.0,1.0,0.0,1,1.0,1,1.0,5.0,3.0,1.0,1,0.0,0.0,1,1.0,42.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4.0,46.0,15.0,3.0,2,0.6666666666666666,3,3.0,40.0,1.0,9.0,1,0.0,0.0,1,1.0,55.33333333333334,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,5.0,0.0,1.0,1,0.0,0.0,2,0.25,57.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
0,0.0,5.0,0.0,2.0,2,0.0,2,2.0,35.0,5.0,7.0,1,0.0,0.0,1,1.0,59.5,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,2.0,5.0,4.0,0.0,1,1.0,1,1.0,5.0,2.0,6.0,1,0.0,0.0,1,1.0,47.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
0,2.0,5.0,16.0,4.0,1,1.0,2,2.0,35.0,8.0,14.0,1,1.0,0.0,3,0.0,62.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3.0,5.0,7.0,2.0,1,1.0,1,0.0,20.0,0.0,1.0,1,0.0,0.0,2,0.5,57.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,55.27897480510376,3,7,10,192,3,266.0,1.0,100000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,2.0,7.0,4.0,2.0,1,0.0,1,1.0,5.0,1.0,10.0,1,0.0,0.0,2,0.5,52.0,3,7,10,192,3,32.0,6.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
0,1.0,7.0,2.0,0.0,1,1.0,1,1.0,5.0,2.0,5.0,1,0.0,0.0,1,1.0,42.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3.0,9.0,8.0,0.0,1,0.0,1,1.0,5.0,3.0,12.0,1,0.0,0.0,1,1.0,47.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,2.0,2.0,1.0,2.0,1,1.0,2,0.0,5.0,4.0,8.0,1,0.0,0.0,1,1.0,57.0,3,7,10,192,3,4.0,1.0,1000000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,2.0,5.0,16.0,4.0,1,1.0,2,2.0,25.0,7.0,9.0,1,0.0,0.0,3,0.25,52.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0.0,2.0,5.0,3.0,1,1.0,2,0.0,25.0,0.0,8.0,1,0.0,0.0,2,0.5,64.5,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
1,1.0,0.0,0.0,0.0,0,0.0,1,0.0,5.0,4.0,0.0,1,0.0,0.0,1,1.0,42.0,3,7,10,192,3,4.0,1.0,500000,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1.0,7.0,2.0,0.0,1,1.0,1,1.0,5.0,2.0,5.0,1,0.0,0.0,1,1.0,42.0,3,7,10,192,3,40.0,5.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1.0,5.0,2.0,1.0,1,1.0,1,1.0,0.0,0.0,5.0,1,0.0,0.0,1,1.0,57.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2.0,3.0,1.0,0.0,1,1.0,1,1.0,5.0,2.0,1.0,1,0.0,0.0,2,0.5,42.0,3,7,10,192,3,21.0,4.0,50000,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0,8.0,5.0,7.0,0.0,1,1.0,2,2.0,20.0,5.0,10.0,1,1.0,0.0,1,1.0,47.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,5.0,10.0,25.0,8.0,1,1.0,2,1.0,15.0,2.0,4.0,1,1.0,0.0,2,0.6666666666666666,57.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,0.0,0.0,6.0,1.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,1,1.0,62.0,3,7,10,192,3,4.0,1.0,1000000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,20.0,7.0,1.0,0.0,2,0.5,3,2.0,30.0,2.0,6.0,3,0.0,0.0,1,1.0,50.33333333333334,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,0.0,0.0,0.0,0.0,2,0.0,2,2.0,25.0,3.0,12.0,1,0.0,0.0,1,1.0,54.5,3,7,10,192,3,21.0,4.0,50000,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7.0,55.0,24.0,51.0,1,1.0,3,1.0,15.0,4.0,28.0,2,1.0,0.0,2,0.75,52.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0.0,1.0,0.0,0.0,2,0.5,2,2.0,25.0,8.0,29.0,1,0.0,0.0,1,1.0,62.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,40.0,55.0,10.0,5.0,2,0.0,3,1.0,25.0,5.0,12.0,1,0.0,0.0,2,0.75,52.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
1,2.0,33.0,12.0,8.0,1,1.0,4,2.0,50.0,4.0,5.0,1,1.0,0.0,2,0.8,59.5,3,7,10,192,3,4.0,1.0,500000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1.0,0.0,0.0,0.0,2,0.5,2,2.0,25.0,6.0,13.0,1,0.0,0.0,2,0.5,57.0,3,7,10,192,3,266.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,11.0,17.0,12.0,7.0,2,0.5,3,1.0,15.0,1.0,1.0,2,0.0,0.0,2,0.6666666666666666,62.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,55.27897480510376,3,7,10,192,3,266.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,5.0,4.0,7.0,1,0.0,0.0,1,1.0,57.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,5.0,5.0,4.0,1.0,1,1.0,1,0.0,15.0,3.0,0.0,1,0.0,0.0,1,1.0,52.0,3,7,10,192,3,4.0,1.0,500000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0
0,3.0,10.0,2.0,9.0,1,1.0,4,1.0,30.0,1.0,3.0,2,0.0,0.0,2,0.6666666666666666,57.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,12.0,3.0,3.0,1.0,2,0.5,2,0.0,5.0,3.0,2.0,1,1.0,0.0,2,0.6666666666666666,59.5,3,7,10,192,3,4.0,1.0,400000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.0,0.0,2.0,0.0,0,0.0,1,0.0,5.0,0.0,2.0,1,0.0,0.0,2,0.5,52.0,3,7,10,192,3,32.0,6.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0.0,15.0,6.0,1.0,1,1.0,2,1.0,5.0,2.0,5.0,2,0.0,0.0,2,0.6666666666666666,57.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0
0,7.0,55.0,24.0,51.0,1,1.0,3,1.0,15.0,4.0,28.0,2,1.0,0.0,2,0.75,52.0,3,7,10,192,3,32.0,6.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,5.0,4.0,7.0,1,0.0,0.0,1,1.0,57.0,3,7,10,192,3,266.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,22.0,19.0,6.0,0.0,2,0.6666666666666666,3,2.0,25.0,8.0,1.0,1,0.0,0.0,2,0.6666666666666666,63.66666666666666,3,7,10,192,3,4.0,1.0,1000000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,2.0,4.0,0.0,8.0,0,0.0,1,1.0,5.0,1.0,1.0,1,0.0,0.0,2,0.16666666666666666,77.0,3,7,10,192,3,4.0,1.0,300000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
0,3.0,0.0,1.0,1.0,1,1.0,1,1.0,5.0,2.0,2.0,1,0.0,0.0,1,1.0,47.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
0,0.0,25.0,6.0,0.0,2,0.5,2,0.0,0.0,1.0,2.0,1,0.0,0.0,1,1.0,67.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,9.0,11.0,9.0,3.0,1,1.0,3,2.0,25.0,9.0,13.0,2,1.0,0.0,2,0.6666666666666666,55.33333333333334,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1.0,1.0,5.0,0.0,1,1.0,1,0.0,5.0,4.0,8.0,1,0.0,0.0,2,0.5,42.0,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.0,0.0,0.0,0.0,0,0.0,2,0.0,10.0,4.0,12.0,2,0.0,0.0,2,0.4,54.5,3,7,10,192,3,266.0,1.0,1000000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,2.0,0.0,0.0,0.0,1,1.0,1,0.0,5.0,1.0,1.0,1,0.0,0.0,1,1.0,47.0,3,7,10,192,3,4.0,1.0,1000000,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
0,2.0,7.0,27.0,37.0,2,0.6666666666666666,3,2.0,20.0,4.0,7.0,2,0.0,0.0,2,0.6,48.66666666666666,3,7,10,192,3,4.0,1.0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
